,antecedents,consequents,confidence,lift,conviction,antecedent_len,consequent_len
13793,"({'has_author_F', 'markdown_prop_med', 'num_contrib_lower'})","({'exec_inorder_higher', 'jupyter_prop_high', 'num_commits_lower'})",0.7281959378733572,1.0932482920497126,1.228514828689425,3,3
11987,"({'markdown_prop_med', 'exec_skips_lower'})","({'num_commits_lower', 'non_exec_prop_low', 'num_contrib_lower'})",0.7281858129315757,0.9953900342638663,0.9875927794573205,2,3
1685,"({'markdown_prop_med', 'exec_skips_lower'})","({'has_author_F', 'longer_ending_F'})",0.7281858129315757,1.0209753350221786,1.0550381400056252,2,2
8645,"({'has_comments_T', 'jupyter_prop_high'})","({'has_author_F', 'has_error_F', 'num_commits_lower'})",0.7281795511221945,1.0104538774203196,1.0277151518306575,2,3
8627,"({'has_comments_T', 'jupyter_prop_high'})","({'has_author_F', 'exec_skips_lower', 'num_commits_lower'})",0.7281795511221945,1.0247293314624986,1.064648665099572,2,3
8114,"({'has_comments_T', 'jupyter_prop_high'})","({'has_author_F', 'markdown_prop_med', 'num_commits_lower'})",0.7281795511221945,1.0673444348182646,1.169025985207373,2,3
5494,({'has_comments_T'}),"({'num_commits_lower', 'non_exec_prop_low', 'num_contrib_lower'})",0.7281648675171737,0.9953614030321271,0.9875166835537584,1,3
12491,"({'exec_inorder_higher', 'has_error_F'})","({'has_comments_T', 'non_exec_prop_low', 'num_contrib_lower'})",0.7281348788198104,0.9876595662381206,0.9665357194820314,2,3
417,"({'exec_inorder_higher', 'has_error_F'})",({'longer_ending_F'}),0.7281348788198104,0.9824246215407455,0.952085849921669,2,1
16455,"({'has_author_F', 'num_contrib_lower', 'non_exec_prop_low', 'num_commits_lower'})","({'exec_inorder_higher', 'has_comments_T', 'has_error_F'})",0.7281191806331471,0.9994733629901378,0.9985888796541558,4,3
16443,"({'exec_inorder_higher', 'has_comments_T', 'num_commits_lower', 'num_contrib_lower'})","({'has_author_F', 'has_error_F', 'non_exec_prop_low'})",0.7281191806331471,1.010370104682338,1.0274869501264625,4,3
8506,"({'jupyter_prop_high', 'num_contrib_lower'})","({'has_author_F', 'has_error_F', 'non_exec_prop_low'})",0.7281159420289854,1.0103656106531833,1.0274747109994702,2,3
13696,"({'exec_inorder_higher', 'has_author_F', 'has_error_F', 'exec_skips_lower'})","({'has_equation_F', 'num_commits_lower'})",0.7280757097791798,1.029642871051914,1.0770836350452337,4,2
3177,({'markdown_prop_med'}),"({'has_author_F', 'has_comments_T', 'exec_skips_lower'})",0.7280468334220329,1.0296020341789367,1.07696926883978,1,3
7579,"({'exec_inorder_higher', 'exec_skips_lower'})","({'has_author_F', 'has_equation_F', 'num_contrib_lower'})",0.7280468334220329,1.0078279730331585,1.0207935245634876,2,3
2455,({'markdown_prop_med'}),"({'has_author_F', 'has_equation_F', 'num_contrib_lower'})",0.7280468334220329,1.0078279730331585,1.0207935245634876,1,3
12629,"({'exec_inorder_higher', 'num_commits_lower'})","({'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})",0.7280423280423279,1.063740416801641,1.1604111503820564,2,3
3515,({'num_contrib_lower'}),"({'has_author_F', 'has_error_F', 'non_exec_prop_low'})",0.72803738317757,1.01025659894598,1.0271779156748129,1,3
6836,"({'longer_ending_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})",0.7280150753768844,1.006567614778782,1.0174646649254082,2,3
9713,"({'num_commits_lower', 'num_contrib_lower'})","({'has_author_F', 'has_comments_T', 'has_error_F'})",0.7279915656299419,1.0089707663993932,1.0237955058384849,2,3
7477,"({'has_author_F', 'has_equation_F'})","({'num_commits_lower', 'exec_skips_lower', 'num_contrib_lower'})",0.7279909706546276,1.041740982991725,1.107237231743916,2,3
16236,"({'exec_inorder_higher', 'has_error_F', 'num_commits_lower'})","({'has_comments_T', 'exec_skips_lower', 'num_contrib_lower'})",0.7279902853673345,1.0596097482697353,1.1505610073579842,3,3
3803,({'exec_inorder_higher'}),"({'has_author_F', 'exec_skips_lower', 'num_commits_lower'})",0.7279816513761469,1.0244508374095531,1.063874108156928,1,3
3709,({'exec_inorder_higher'}),"({'has_author_F', 'has_comments_T', 'has_error_F'})",0.7279816513761469,1.008957025591502,1.023758191559759,1,3
14886,"({'exec_inorder_higher', 'has_comments_T', 'has_author_F', 'non_exec_prop_low'})","({'markdown_prop_med', 'num_commits_lower'})",0.7279503105590062,1.0281961538166973,1.0733782579838915,4,2
15816,"({'exec_inorder_higher', 'has_error_F', 'exec_skips_lower'})","({'has_author_F', 'has_comments_T', 'num_commits_lower'})",0.7279322853688028,0.9950434760023433,0.9866724865415392,3,3
14351,"({'has_author_F', 'jupyter_prop_high', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_error_F', 'exec_skips_lower'})",0.7279322853688028,1.0082786371099923,1.0219680876861146,3,3
14342,"({'exec_inorder_higher', 'has_error_F', 'exec_skips_lower'})","({'has_author_F', 'jupyter_prop_high', 'num_contrib_lower'})",0.7279322853688028,1.0082786371099923,1.0219680876861146,3,3
8298,"({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})","({'has_comments_T', 'jupyter_prop_high'})",0.7279297883324729,1.039705202661905,1.1021752472549544,3,2
7251,"({'exec_inorder_higher', 'has_equation_F', 'has_author_F'})","({'markdown_prop_med', 'num_commits_lower'})",0.7279193835210431,1.0281524708056164,1.0732562485200678,3,2
8399,({'num_commits_lower'}),"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high', 'num_contrib_lower'})",0.7279151943462898,1.0574849145512681,1.145430736875521,1,4
206,({'num_commits_lower'}),"({'has_author_F', 'longer_ending_F'})",0.7279151943462898,1.020595905904131,1.0539887872930216,1,2
5930,({'num_commits_lower'}),"({'exec_inorder_higher', 'has_error_F', 'exec_skips_lower'})",0.7279151943462898,1.0082549638738512,1.0219038927026707,1,3
1861,({'longer_ending_F'}),"({'has_author_F', 'has_error_F', 'non_exec_prop_low'})",0.7279151943462897,1.010087044365445,1.0267166268912231,1,3
6440,"({'has_author_F', 'exec_skips_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'longer_ending_F'})",0.7279110590988882,1.0351609164466498,1.0908698366210932,3,2
9116,"({'has_author_F', 'exec_skips_lower', 'num_contrib_lower'})","({'non_exec_prop_low', 'markdown_prop_med'})",0.7279110590988882,1.0106934766033653,1.0283052430501773,3,2
4312,({'non_exec_prop_low'}),"({'exec_inorder_higher', 'has_equation_F', 'num_contrib_lower'})",0.72790813779331,1.0156136076032114,1.04112782767831,1,3
11440,"({'exec_inorder_higher', 'exec_skips_lower', 'num_contrib_lower'})","({'has_comments_T', 'jupyter_prop_high'})",0.7278989667049368,1.03966118000063,1.1020504008530903,3,2
2193,"({'non_exec_prop_low', 'num_commits_lower'})","({'longer_ending_F', 'num_contrib_lower'})",0.7278989667049368,1.0474978220609361,1.1213001895142796,2,2
9987,"({'exec_inorder_higher', 'has_author_F'})","({'num_commits_lower', 'has_error_F', 'num_contrib_lower'})",0.7278846153846155,1.013112790915039,1.0346215718906218,2,3
9345,"({'non_exec_prop_low', 'markdown_prop_med'})","({'has_author_F', 'has_comments_T', 'has_error_F'})",0.7278787878787878,1.0088144603934077,1.0233712046460488,2,3
10989,"({'has_error_F', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_equation_F', 'num_contrib_lower'})",0.7278630460448642,1.0155506933549232,1.0409553179422257,2,3
12741,"({'has_error_F', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_comments_T', 'non_exec_prop_low'})",0.7278630460448642,0.9872908457600852,0.9655702641004931,2,3
4867,({'jupyter_prop_high'}),"({'has_error_F', 'non_exec_prop_low', 'num_contrib_lower'})",0.7278270509977827,1.0155004712764433,1.040817650933743,1,3
4560,({'jupyter_prop_high'}),"({'has_comments_T', 'markdown_prop_med', 'num_contrib_lower'})",0.7278270509977827,1.05268420065399,1.1338337121882225,1,3
4570,({'jupyter_prop_high'}),"({'num_commits_lower', 'markdown_prop_med', 'num_contrib_lower'})",0.7278270509977827,1.0736972143180425,1.1835491932035478,1,3
16319,"({'num_commits_lower', 'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_low', 'exec_skips_lower'})",0.7278250303766707,1.0356814562689145,1.0921287491426075,3,3
15891,"({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})","({'has_author_F', 'exec_skips_lower', 'num_commits_lower'})",0.7278213639106819,1.0242252731691475,1.0632475869618025,3,3
5182,"({'has_error_F', 'num_contrib_lower'})","({'markdown_prop_med', 'num_commits_lower'})",0.7278138528138529,1.0280034135613667,1.0728401307562745,2,2
4829,"({'has_error_F', 'num_contrib_lower'})","({'jupyter_prop_high', 'num_commits_lower'})",0.7278138528138529,1.0434427639527766,1.1113276690793699,2,2
5355,"({'has_comments_T', 'exec_skips_lower'})","({'has_error_F', 'markdown_prop_med'})",0.727810650887574,1.025469988427695,1.066412996033629,2,2
5830,"({'has_comments_T', 'num_commits_lower'})","({'has_error_F', 'exec_skips_lower'})",0.7277936962750716,0.9842829741240785,0.9573066231707597,2,2
15069,"({'exec_inorder_higher', 'has_author_F', 'exec_skips_lower', 'num_commits_lower'})","({'has_error_F', 'markdown_prop_med'})",0.727788279773157,1.0254384679952662,1.0663253552548624,4,2
7165,"({'exec_inorder_higher', 'markdown_prop_med'})","({'has_author_F', 'has_equation_F', 'num_contrib_lower'})",0.727780883174958,1.0074598207576004,1.019796238651916,2,3
6058,"({'has_equation_F', 'num_commits_lower'})","({'exec_inorder_higher', 'longer_ending_F', 'has_author_F'})",0.7277777777777777,1.0736245260070116,1.1833349664614865,2,3
10481,"({'exec_inorder_higher', 'has_equation_F', 'num_contrib_lower'})","({'has_comments_T', 'jupyter_prop_high'})",0.7277710109622412,1.0394784202708818,1.1015324043016297,3,2
14108,"({'has_author_F', 'has_comments_T', 'has_error_F'})","({'exec_inorder_higher', 'jupyter_prop_high', 'num_contrib_lower'})",0.7277676950998184,1.0135658294672851,1.035780590717299,3,3
9832,"({'exec_inorder_higher', 'num_contrib_lower'})","({'has_author_F', 'has_comments_T', 'has_error_F'})",0.7277641277641278,1.008655545497651,1.0229401818763426,2,3
3188,"({'has_author_F', 'has_error_F'})","({'has_comments_T', 'markdown_prop_med'})",0.7277542372881356,0.9877280554663026,0.9667876498631934,2,2
10398,"({'has_author_F', 'non_exec_prop_low'})","({'exec_inorder_higher', 'has_error_F', 'num_commits_lower'})",0.7277486910994765,1.0123085921729815,1.0325017627505624,2,3
12290,"({'exec_inorder_higher', 'exec_skips_lower', 'num_commits_lower'})","({'has_error_F', 'markdown_prop_med'})",0.7277167277167278,1.025337652643926,1.0660451405675948,3,2
16094,"({'num_commits_lower', 'exec_skips_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_comments_T', 'markdown_prop_med'})",0.7276702061211744,1.034176452992314,1.088302251730946,3,3
10911,"({'exec_inorder_higher', 'has_equation_F'})","({'num_commits_lower', 'has_error_F', 'num_contrib_lower'})",0.7276353276353276,1.0127658175045782,1.0336746117699054,2,3
1977,"({'has_equation_F', 'has_error_F'})","({'exec_inorder_higher', 'longer_ending_F'})",0.7276166456494325,1.03474223164671,1.0896907383157928,2,2
10561,"({'has_equation_F', 'has_error_F'})","({'exec_inorder_higher', 'jupyter_prop_high', 'num_contrib_lower'})",0.7276166456494325,1.0133554621172338,1.035206201400003,2,3
13723,"({'has_equation_F', 'has_error_F'})","({'exec_inorder_higher', 'has_author_F', 'exec_skips_lower', 'num_commits_lower'})",0.7276166456494325,1.050390507361594,1.1281504114328207,2,4
15919,"({'exec_inorder_higher', 'non_exec_prop_low', 'num_commits_lower', 'num_contrib_lower'})","({'has_comments_T', 'has_equation_F'})",0.7276142767689417,1.0201739951515578,1.0528243953099836,4,2
5342,"({'exec_inorder_higher', 'has_error_F'})","({'has_comments_T', 'markdown_prop_med'})",0.7276080084299262,0.9875295896403798,0.966268646887535,2,2
14829,"({'has_author_F', 'markdown_prop_med', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})",0.7275985663082436,1.0059917413471249,1.015908934273702,3,3
8419,"({'exec_skips_lower', 'num_contrib_lower'})","({'has_author_F', 'jupyter_prop_high', 'num_commits_lower'})",0.7275784753363228,1.075407927093881,1.187276029120929,2,3
1091,({'num_contrib_lower'}),"({'non_exec_prop_low', 'markdown_prop_med'})",0.727570093457944,1.0102200509770602,1.027018245008247,1,2
4642,"({'markdown_prop_med', 'exec_skips_lower'})","({'has_comments_T', 'jupyter_prop_high'})",0.7275580665411174,1.039174270851434,1.1006714311863495,2,2
3960,"({'has_comments_T', 'jupyter_prop_high'})","({'has_equation_F', 'num_commits_lower'})",0.7275561097256859,1.0289080539392261,1.07502944064277,2,2
11205,"({'jupyter_prop_high', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_comments_T', 'markdown_prop_med'})",0.7275362318840579,1.0339860466788937,1.0877671183261046,2,3
944,({'markdown_prop_med'}),"({'has_comments_T', 'jupyter_prop_high'})",0.7275146354443853,1.0391122380318496,1.1004959965626364,1,2
15011,"({'has_author_F', 'non_exec_prop_low', 'markdown_prop_med'})","({'exec_inorder_higher', 'has_comments_T', 'has_error_F'})",0.7275031685678073,0.9986277766260314,0.9963314486412957,3,3
4139,"({'markdown_prop_med', 'num_commits_lower'})","({'has_equation_F', 'non_exec_prop_low'})",0.7274969173859434,1.0275557569242886,1.0715923612167226,2,2
4142,"({'has_equation_F', 'non_exec_prop_low'})","({'markdown_prop_med', 'num_commits_lower'})",0.7274969173859434,1.0275557569242886,1.0715923612167226,2,2
13538,"({'has_author_F', 'has_equation_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})",0.7274924471299093,1.005845018934594,1.015513321674227,3,3
1648,"({'has_comments_T', 'markdown_prop_med'})","({'has_author_F', 'longer_ending_F'})",0.7274881516587678,1.0199971575582847,1.0523371225779516,2,2
4262,"({'num_commits_lower', 'num_contrib_lower'})","({'has_equation_F', 'non_exec_prop_low'})",0.7274644175013179,1.0275098523400241,1.0714645737631145,2,2
9340,"({'has_author_F', 'has_error_F', 'non_exec_prop_low'})","({'has_comments_T', 'markdown_prop_med'})",0.7274379164142943,0.9872987360812491,0.965665648188564,3,2
6905,"({'has_equation_F', 'num_contrib_lower'})","({'has_author_F', 'jupyter_prop_high', 'num_commits_lower'})",0.7274305555555556,1.0751892921146953,1.1866317103481638,2,3
9089,"({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})","({'non_exec_prop_low', 'markdown_prop_med'})",0.7274135260712442,1.0100026595328608,1.026428349404124,3,2
9837,"({'has_author_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_comments_T', 'has_error_F'})",0.7274066797642436,0.9984953285439676,0.9959787810508017,2,3
16311,"({'exec_inorder_higher', 'has_error_F', 'num_commits_lower'})","({'non_exec_prop_low', 'exec_skips_lower', 'num_contrib_lower'})",0.7273831208257436,1.0737337176622286,1.1832230117074747,3,3
15894,"({'exec_inorder_higher', 'non_exec_prop_low', 'num_commits_lower'})","({'has_author_F', 'has_error_F', 'exec_skips_lower'})",0.7273823884197829,1.026128726520765,1.0679399574325081,3,3
12453,"({'exec_skips_lower', 'num_commits_lower'})","({'has_comments_T', 'has_error_F', 'num_contrib_lower'})",0.7273809523809524,1.0210966678338,1.0551255244082118,2,3
14316,"({'has_author_F', 'jupyter_prop_high', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_error_F', 'non_exec_prop_low'})",0.7273276904474002,1.0056172231834604,1.0148997184587136,3,3
14113,"({'has_author_F', 'jupyter_prop_high', 'num_contrib_lower'})","({'exec_inorder_higher', 'has_comments_T', 'has_error_F'})",0.7273276904474002,0.998386901626719,0.9956902600651734,3,3
6022,({'longer_ending_F'}),"({'exec_inorder_higher', 'has_equation_F', 'has_author_F', 'num_contrib_lower'})",0.7273262661955242,1.057971095780283,1.1461583640746542,1,4
1528,({'longer_ending_F'}),"({'has_author_F', 'has_equation_F', 'num_commits_lower'})",0.7273262661955242,1.0633723521722693,1.158964602779399,1,3
9203,"({'has_author_F', 'exec_skips_lower', 'num_contrib_lower'})","({'has_error_F', 'markdown_prop_med'})",0.7273259215915739,1.024787014985422,1.064517246999361,3,2
8322,"({'has_author_F', 'exec_skips_lower', 'num_contrib_lower'})","({'has_comments_T', 'jupyter_prop_high'})",0.7273259215915739,1.0388426972358453,1.099734358930167,3,2
14242,"({'exec_inorder_higher', 'jupyter_prop_high'})","({'has_author_F', 'num_contrib_lower', 'has_error_F', 'num_commits_lower'})",0.7273255813953488,1.0559587496684055,1.141353158135245,2,4
14243,"({'has_error_F', 'num_commits_lower'})","({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high', 'num_contrib_lower'})",0.7273255813953488,1.0566283493828432,1.142953933953106,2,4
14168,"({'exec_inorder_higher', 'has_author_F', 'num_commits_lower', 'num_contrib_lower'})","({'jupyter_prop_high', 'exec_skips_lower'})",0.7273249138920781,1.0841258150466824,1.2069820119920054,4,2
13166,"({'exec_inorder_higher', 'has_author_F', 'num_commits_lower', 'num_contrib_lower'})","({'has_comments_T', 'has_equation_F'})",0.7273249138920781,1.0197682850224914,1.0517071377702223,4,2
14185,"({'exec_inorder_higher', 'exec_skips_lower', 'num_contrib_lower'})","({'has_author_F', 'jupyter_prop_high', 'num_commits_lower'})",0.7273249138920781,1.0750331469204844,1.186171977302488,3,3
9598,"({'exec_inorder_higher', 'has_author_F', 'has_error_F'})","({'markdown_prop_med', 'exec_skips_lower'})",0.7273230088495576,1.0460119355143356,1.1173309794123407,3,2
5534,({'has_error_F'}),"({'num_commits_lower', 'has_comments_T', 'num_contrib_lower'})",0.7273185483870968,0.9894814693318519,0.9716458600761155,1,3
4979,({'jupyter_prop_high'}),"({'exec_inorder_higher', 'has_comments_T', 'has_error_F'})",0.7272727272727273,0.9983114548722698,0.9954895969736651,1,3
11885,"({'has_comments_T', 'markdown_prop_med', 'num_contrib_lower'})","({'non_exec_prop_low', 'exec_skips_lower'})",0.7272727272727273,1.0085846357032797,1.022697512003492,3,2
7807,"({'has_author_F', 'exec_skips_lower', 'num_commits_lower'})","({'has_equation_F', 'non_exec_prop_low'})",0.7272727272727273,1.027239098755745,1.0707114797031865,3,2
8570,"({'has_error_F', 'exec_skips_lower'})","({'has_author_F', 'jupyter_prop_high', 'num_contrib_lower'})",0.7272727272727273,1.0073650654061779,1.0194965808235124,2,3
11908,"({'non_exec_prop_low', 'markdown_prop_med'})","({'has_comments_T', 'has_error_F', 'num_contrib_lower'})",0.7272727272727273,1.0209447415329769,1.0547068238032882,2,3
